	young_A10	young_A11	young_A3	young_A5	young_A7	young_A9	young_B11	young_B1	young_B2	young_B3	young_B5	young_B7	young_C11	young_C12	young_C1	young_C5	young_C7	young_C8	young_D1	young_D3	young_D6	young_D7	young_D8	young_D9	young_E11	young_E1	young_E2	young_E3	young_E6	young_F1	young_F2	young_F3	young_F5	young_F6	young_F8	young_F9	young_G12	young_G1	young_G2	young_G3	young_G6	young_G7	young_G8	young_H11	young_H12	young_H4	young_H5	young_H8	old_A10	old_A11	old_A12	old_A1	old_A5	old_A6	old_A7	old_A8	old_B10	old_B11	old_B2	old_B3	old_B4	old_B5	old_B6	old_B7	old_C10	old_C11	old_C12	old_C1	old_C4	old_C5	old_C6	old_C7	old_C8	old_C9	old_D11	old_D12	old_D1	old_D4	old_D6	old_D7	old_D8	old_D9	old_E10	old_E11	old_E12	old_E1	old_E3	old_E5	old_E7	old_E8	old_E9	old_F10	old_F12	old_F1	old_F3	old_F4	old_F5	old_F7	old_F8	old_F9	old_G10	old_G12	old_G1	old_G2	old_G3	old_G5	old_G6	old_G9	old_H11	old_H12	old_H2	old_H4	old_H5	old_H6	old_H7	old_H8	old_H9
Rorc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.143609964660268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8789122106482319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.067779023074789	0.0	0.0	0.0	2.5655863158465513	2.2839020480184105	0.0	0.0	0.0	1.6227695942289548	2.4437557340443457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.611375384063631	0.0	2.879200527838748	0.0	0.0	0.0	2.8691042377203946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1305044426335225	0.0	0.0	0.0	0.0	0.0
Runx1t1	0.0	0.9601906719967449	0.0	1.4880981345644606	0.0	0.0	0.0	0.8785210943592644	0.0	0.0	3.4684281503286494	0.6953203465174044	2.8001653207083597	2.847213403751216	0.0	0.0	0.0	3.8425165734806166	0.0	1.0599535159634517	0.0	0.0	2.0082815877347793	0.0	1.062000728099681	1.4791958448564766	0.0	0.0	0.0	1.3224629167204287	1.11780468067442	2.3142031649982724	1.8998792705304255	1.004131027988428	0.0	0.7968685111726077	1.328611665172955	0.0	3.4699184241718113	0.0	3.2602019094087193	0.0	1.5739804418027432	1.0105007766234988	2.8003283480741485	0.0	0.0	0.0	0.0	0.0	3.4249682740258662	3.4339428068863107	1.5294772508889074	3.035728635789075	3.492918024780174	1.0429157224968033	0.0	0.0	3.1930810841361867	0.0	0.0	0.0	2.524044969559784	3.106662472108124	0.0	1.5346999005728275	3.364781097739335	2.546237973710903	1.385435651773268	0.8579031321444712	1.9008504196050318	1.8200042552450242	0.0	2.1798436030620048	3.343609117311835	0.0	2.946822967500964	0.0	1.4609104867794613	3.710258630294992	3.0785982033705017	1.2411944861897188	0.0	3.183562837690744	1.9010897132789986	0.6327889830551003	2.2581840329711196	3.576138191018345	1.469778865635691	0.0	3.1622001809614173	0.0	1.8897158129211264	2.9709300512219006	0.0	1.5934979469649613	1.8471534823683902	3.5996015492913367	2.7084483781734456	1.3399512231974355	0.0	3.271034846877756	3.0100154093417646	3.173771028679713	3.368783291565007	3.392436447849136	3.731364764176843	0.8870057382450599	1.87924322439856	0.0	0.0	0.0	1.6520712194475036	2.804686289034666	0.0	0.0	0.0
S100a6	3.2353368329123	0.0	3.255446817792164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4265621306400373	0.0	3.19918536971291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2870753170105544	0.0	0.0	2.934052994331358	0.0	0.0	0.0	3.3792329676475523	0.0	2.5550331621283267	0.0	2.571113967765715	0.0	0.0	0.0	0.8977729540573194	0.0	3.212722318711089	0.0	1.3443523319403952	0.0	0.0	3.0173563164611337	0.0	0.9899394998483388	0.0	2.651833677429747	2.6755008606525177	2.869675594697229	0.0	3.1549123470568006	2.7996823970116878	3.0325930263011203	1.428849590512139	2.9691947352685637	3.1751256179370846	1.0501385041765665	0.0	0.0	3.0024200075413283	2.5060550804779487	0.0	3.3363760711669586	0.0	3.3087054899143813	3.395032392360949	3.3863778054735	3.2234878626420618	1.1834306443570415	3.2373418480261087	3.063037897050339	3.318177575319517	0.0	1.3506208854974684	0.7759303490599619	0.0	3.1918555290230937	3.72329041140569	3.136758123058448	3.3329550868332913	3.3203806127617	0.0	0.0	3.232006933477609	2.9954844917597354	0.0	1.0939851747737508	3.3038677687063953	0.0	3.078499262253523	0.873898422255744	0.0	1.7875196615027216	3.1232617127981035	3.2417750095389644	0.9520448749789026	3.2955381231680616	3.5755787049408974	0.0	3.171174997817924	2.7021852759887803	0.0	0.0	3.3851284622282103	0.0	3.179039201594261	0.0	3.403046423823984	3.1541390680554944	3.2179269531979338	3.245954813789039	0.0	2.677654216138025	3.0955443497051185	3.013861773991705
Satb1	3.3218458451664685	3.3722336877174754	1.1186887775364522	0.0	2.126746084754334	1.003655810167367	1.5807297829185762	0.0	0.0	0.0	0.0	0.6953203465174044	2.6076043746540676	2.948750737209126	0.0	0.0	0.0	3.4380607597912136	0.0	0.0	0.0	3.4541007095212812	0.0	1.486381315524468	0.0	0.0	0.0	0.0	0.9287295772494449	0.0	3.4453640532979932	0.0	0.768037523922383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.003157822200467	3.912395997828456	0.0	3.520123916990915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.466918697452388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0631975666881837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sbspon	0.0	0.0	0.0	2.7901666608997546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.691844016705428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2772965257443483	0.0	1.598691018289868	0.0	0.0	3.2217060135662083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8956888743289113	0.0	3.5263703846862864	1.2598806614543738	0.0	1.0127858413701478	3.56230390923298	0.0	0.0	0.0	0.0	0.0	3.286491739507816	3.3206589892465876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.855448344141645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.876670594217218	3.010560462753396	0.0	0.0	0.0	0.0	0.0	0.0	1.0513812065971941	0.0	3.354935330732533	0.0	3.2493685339372287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5222428855007033	0.0	0.0
Sdpr	0.0	1.350866196107467	0.0	0.0	0.0	0.0	0.0	0.8785210943592644	0.0	0.0	0.0	2.2562886630668277	3.5792081192557497	0.0	0.0	3.575015710662113	3.1646504742754704	0.7557063906652118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8999517365828633	0.0	2.7489262290898813	0.0	2.804989877548401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8977729540573194	0.0	0.0	1.003157822200467	0.0	0.0	1.0105007766234988	0.0	0.0	0.0	0.0	3.4479774059645067	3.097832967372728	2.9575819554644878	3.368339202009009	3.5645856299151633	3.246913163384857	0.0	1.0429157224968033	3.379447447635735	2.2647161508517692	3.0265065508044446	2.318177303938813	3.3234111809635767	2.0586154652635544	1.664106992739336	3.5254032163656084	3.25237375434906	3.6485826773008907	0.0	2.268686480507682	3.59675726528833	3.708565556861638	3.683408967462293	3.6199804673673706	3.13177035394009	2.999896169167278	3.834424341688794	3.0919394341464295	3.5325758848180744	2.7763012617495866	3.2004515762713512	3.3640619348475274	1.5735907470440613	3.808924694119027	3.7048880367489057	2.126915342400483	1.9010897132789986	0.6327889830551003	3.101474617531445	3.7081028402059206	1.0939851747737508	3.0681228966626533	3.3409498882082436	3.403928540000373	1.261334751477718	1.5896522515882943	3.580206695998206	3.2759462569025746	3.63364155204631	3.9809693629986853	3.6573659780580847	3.235814626740995	3.6138077763109315	3.27883014157275	1.0513812065971941	3.5605549847634874	2.0955008131895982	3.485545314289113	1.3403851489130558	3.496677452086944	1.87924322439856	3.613528292778937	3.2517436442654053	3.5356595011165752	1.9035662972847622	2.318788554773583	3.5486988872618546	3.38025037994547	1.768020162686008
Sell	3.169654153348436	0.0	0.0	0.0	1.9533486936456659	0.0	2.502962224485404	0.0	2.9156983080055903	0.0	0.0	3.7306197449464595	0.0	3.1420293266885855	0.0	0.0	0.9169676679022196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11780468067442	0.0	2.8479979977729344	3.403142352201333	1.4180562284433025	3.459000738490955	3.3136640800730612	0.0	0.0	0.0	1.5912350837526037	0.9532849382762115	1.5739804418027432	0.0	0.9461954317239376	0.0	0.0	2.7479667723140424	0.0	0.0	0.0	0.0	1.5294772508889074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.524660003121926	0.0	0.0	0.0	0.0
Selp	0.0	0.0	2.4854474864192886	1.1244971674979702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4265621306400373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.275443002304464	0.0	0.0	0.0	1.377901876823443	0.0	0.7968685111726077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6934224118947598	3.7380423674107672	0.0	1.65969163217992	1.9166177032023657	3.1296008113827183	3.2736169245402222	2.0662303069329147	2.626452389681991	3.2115443074056356	3.614203321781066	2.143884837659397	3.433660566136035	1.0501385041765665	3.6426708381972284	1.4300854301697994	3.300211623519824	3.3113061981342686	3.5141855666891253	3.4321861851535105	3.5386812687707816	3.157890315814749	0.0	2.8696144453890278	2.4809021788599557	0.0	3.4138752408643556	1.251776027279544	2.984413462909309	3.6946125488683377	0.0	0.0	1.0872205830918695	2.8975913287124104	3.578043213117005	0.0	3.305662952064862	3.1180524275098365	1.2612582826237393	1.6700325856892022	0.0	2.940406323203842	3.4055639881287116	3.5109876365790837	3.4292589213663613	3.3180840610070628	0.9312828976657683	3.6439370735935963	0.0	3.0652007718913974	1.0153806735984083	2.5769361475612524	3.614777796446457	1.0278953567025992	0.9599759855184216	3.567436512464399	3.4674781246540887	3.1719624966765436	2.948796508079625	3.5910659808263796	0.8978444882952928	3.555338160465282	0.0	0.0	3.304153378694926	3.517135996146599	3.873773755803119	1.79619956203083	2.1568463227161567	3.337590732811881	3.2346895303584327	0.0
Sema7a	0.0	0.0	0.0	1.1244971674979702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4506078291695372	0.0	0.0	0.0	0.0	0.0	0.0	1.6505957228495913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.013353724397895	0.0	0.0	0.0	0.0	2.0781466803471846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7759303490599619	0.0	0.0	0.0	0.0	1.8153935903981175	0.0	2.3636221356068057	0.0	0.0	0.0	0.0	0.0	3.0110542409691647	2.375843766976316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9127100475113235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpinb6a	0.0	1.864884023602081	2.7728977996673	1.1244971674979702	0.0	0.0	0.0	0.0	0.0	0.0	1.057994825945095	0.0	1.528126930151636	3.051359967975982	0.0	3.3598496040692836	2.8144928515290513	3.919296351239213	0.0	0.0	0.0	0.0	0.0	0.0	3.421593477297046	0.0	0.0	0.0	0.9287295772494449	0.9517170483837661	0.0	2.621722250682769	3.557311191048738	0.0	0.0	2.2212501246677374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0105007766234988	3.1741973804740207	0.0	0.9899394998483388	1.0386581585755037	0.0	0.0	0.0	0.0	1.5294772508889074	3.226667449726472	1.688515604845158	0.0	0.0	0.0	1.0501385041765665	1.0969315004772533	0.0	0.0	2.900281518261812	3.049335348331884	1.453890035503497	0.0	0.0	3.206673619594288	1.0127858413701478	0.0	0.0	0.0	0.0	0.0	3.410990639927575	0.0	2.3754737138967372	2.7216258002835403	0.0	0.0	0.9808426492148976	2.301936451216613	3.416345967248567	2.869050527932456	0.0	0.0	3.3370411449859425	0.0	0.0	1.583752233478739	0.9690045442680881	0.9312828976657683	0.0	0.0	0.9358027099683501	0.0	0.0	0.0	0.0	3.34072055865721	0.0	0.0	1.0513812065971941	3.515670225608644	1.158392987017591	3.610858541967728	1.9127100475113235	0.0	1.1661734366244347	0.0	0.0	3.1811051823483414	0.0	0.0	0.0	2.8079613364790452	0.0
Serpinb8	0.0	0.0	1.4766764581103335	1.4880981345644606	0.0	0.0	1.5807297829185762	1.9041208613460756	0.958727441847275	0.0	0.7028147293454269	1.04376957289654	0.0	1.4131346395158988	1.735596884492471	0.0	0.0	0.7557063906652118	1.3137229536521764	1.0599535159634517	0.0	0.7271961535572226	2.304126657725011	0.0	1.7580033584125505	1.4791958448564766	1.7125156829255284	0.9059144403389315	0.9287295772494449	2.2383813999891844	0.0	1.470915281099866	1.1199084990641672	1.004131027988428	1.7916345883216283	0.0	0.0	2.6712595756893855	1.6832914844365325	0.0	0.0	0.0	0.0	1.0105007766234988	2.0001696449359896	2.0278952981981373	0.0	1.4033173896513607	0.0	0.0	1.6360851225720914	1.598691018289868	1.9839174133058857	2.410498933502631	0.0	1.805612744561891	1.6861872115363836	0.0	1.0501385041765665	2.346167440962398	1.871357651879361	1.72848216670266	2.599000351938554	1.9814768516144023	1.6700971399020283	1.5346999005728275	2.2051983438536724	1.2709520361183917	1.8593859714206256	0.8579031321444712	2.0044110547154452	1.1074299238180314	2.0678892408018696	3.1187068939412543	0.0	0.0	0.7759303490599619	2.095766087147127	3.640546236798254	0.0	0.0	2.301936451216613	2.1762243605405307	1.9516644094606095	1.6700325856892022	0.0	3.249540576795961	0.7386501684899934	1.6839399739328493	1.7958387509875777	1.3440959179594127	2.539729518253306	2.426965660233775	1.9398157869390196	1.9505505166695791	1.9309553389344614	3.631188578517984	2.0233636651526203	2.247387142844006	1.8351359655791946	0.0	1.5649793517119477	1.6418104863558978	1.0582003420479273	1.5168685683604421	0.0	2.4301543072184777	1.4611979746874704	1.9823901826739228	1.428095048133458	0.0	0.0	1.069169740051065	0.0	0.0	2.278477612800353	1.3726678767002374
Sfrp1	1.3745769404480956	0.0	2.623338563126726	1.1244971674979702	1.6259470820088515	1.564381328930645	1.9283677293098629	1.736588289211714	1.5256496202959402	1.4796917984676488	0.7028147293454269	1.6480314139183914	1.7868529412838612	2.0745366770785667	1.9752458954623942	0.0	1.2849348141338603	0.7557063906652118	1.6832674469159241	1.4254406651032578	1.914988851464602	0.7271961535572226	1.4021965519682327	1.6345916112391443	1.062000728099681	1.1097516183307015	1.7125156829255284	1.4916147918948628	0.9287295772494449	2.980157284301199	1.11780468067442	1.9348540444908644	1.4912438411410256	0.0	1.6399128592287742	0.7968685111726077	0.740358098374625	1.644190489994638	0.0	1.8618214798898476	2.068955183029118	0.0	2.0044442179203674	1.7528679986777616	1.5240002217022464	0.0	1.3841544960207233	1.6123550891834844	1.9708973622403922	0.0	3.4839074689066245	2.316519763443483	1.7382760938228483	3.1824110403899644	0.0	1.0429157224968033	0.0	1.5694401102543765	1.6298231509509427	3.0941698054239084	1.7947494846875927	1.72848216670266	2.139974479423221	0.0	2.93637858291575	2.0773022183185503	2.4699564153197016	2.1508283853657972	1.385435651773268	0.8579031321444712	3.5282009482038577	3.3938716081138995	3.56704916524927	1.9251279162812298	1.602748486640746	1.7090950225460884	3.6414199351263954	1.4329803808097588	3.0942158171274197	0.0	0.9808426492148976	1.610697403864841	1.738854664532852	1.818962100182642	1.6700325856892022	0.9807158312735694	3.166597461232546	0.7386501684899934	1.6839399739328493	2.0446481075839196	1.564281405422475	1.3072328375850677	1.261334751477718	1.739354603451164	2.0125801296596166	1.5934979469649613	1.4816719397950793	0.0	1.7749100705528913	1.3399512231974355	1.567357387385643	0.0	1.4262832374252108	1.4240400224902054	1.8521058232804275	2.8818336642234352	0.0	0.8870057382450599	2.129860101221824	1.428095048133458	0.0	1.9797915646073638	1.6520712194475036	3.2037502811194773	1.0708952884255043	1.176005187553538	0.0
Slamf1	0.0	0.0	0.0	0.0	1.6259470820088515	0.0	1.9283677293098629	0.0	0.0	0.0	0.0	0.0	3.212241568829739	3.262705337503109	0.0	0.0	2.88434246151648	0.7557063906652118	0.0	0.0	0.0	0.0	0.0	0.0	3.2523402552615908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1454881721316337	0.0	0.0	0.0	1.952425310892517	0.0	0.0	0.0	0.0	0.0	3.543273337420854	3.194171614241835	0.0	1.1578624508440627	0.0	0.0	3.3711790801604153	3.2853651633168988	0.0	1.4186594395481116	0.0	0.8437348957148173	3.670363813283827	2.5408806179949797	0.0	0.0	3.5087404066170214	0.0	3.098112232743737	0.0	0.0	0.0	0.0	0.0	3.2993732861322083	0.7235470977733777	3.4584147041241544	0.0	0.0	0.0	0.0	0.0	1.2411944861897188	3.6006693145221114	1.2612582826237393	1.2590650373269567	0.0	0.947407357187309	0.0	0.0	1.2045637818180028	0.9690045442680881	3.5855220221142834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8254134349720843	3.5384560119614257	0.0	3.2884307283445016	0.0	1.2817723974327264	0.0	0.0	3.1571301046087856	1.0530559177424446	3.4779447969929436	0.0	0.0	0.0	0.0	0.0	0.0
Slc14a1	0.0	3.286984313451654	2.870114888151809	2.4982146725920744	0.0	0.0	0.0	0.0	0.958727441847275	3.18431046099897	0.0	0.0	0.0	0.0	0.0	0.0	1.2849348141338603	0.0	0.0	0.0	0.0	0.0	0.0	3.0588404312321886	3.1516219430041925	0.0	2.9746801172546697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1168213815169317	2.64356542123417	1.4903283128605962	0.0	3.3531839192299366	2.7177771235268504	0.0	0.0	3.2586483640461577	3.4651758317726085	0.0	0.0	1.0386581585755037	1.9708973622403922	1.4057205503013237	3.368962860429805	0.0	1.7382760938228483	1.8789122106482319	1.688515604845158	2.5654956711065577	3.054656824349973	3.0479087438582853	2.4868677904234637	1.0969315004772533	3.6672501525703516	1.72848216670266	3.399621615831364	2.6403343732597944	2.663046632731112	0.0	0.0	2.882797203766245	0.0	3.127364029917364	0.0	3.215766917604546	1.251776027279544	2.7051576980769916	0.0	2.0344742752245266	0.0	0.0	3.016898532368663	1.4156956115903252	0.0	3.050864133994024	3.7763949187959565	1.9516644094606095	1.2590650373269567	3.297016388154635	3.3861265732232595	0.7386501684899934	1.0939851747737508	1.583752233478739	2.976694051970384	0.9312828976657683	0.0	1.3712914699126046	3.511924347149997	1.0153806735984083	3.674861462338799	0.0	0.0	0.0	3.4784343388531545	3.5571248819334778	1.0513812065971941	2.8778614766638664	0.0	3.6208483791862847	0.0	0.0	1.5341158780129653	3.755320899922761	2.762632705777196	1.533327478564483	0.0	0.0	1.6639354594591966	3.4462867140566433	2.063983543213509
Slc28a2	3.0377395244874976	0.0	2.500071764278981	0.0	3.2070204114296357	0.0	3.2154803135287984	0.0	3.3054302227694556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0895247352012576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4843802027340525	3.2553011389118542	0.0	0.0	0.0	0.0	0.0	0.0	0.975424947575762	1.7528679986777616	0.0	0.0	0.0	1.7547349935515022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2840506943024312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9205620711078693	0.0	0.0
Slc6a15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6927501669479685	0.0	0.0	0.0	2.4646600134536927	0.0	0.0	0.0	0.0	0.0	0.0	2.4276159867575746	0.0	0.7271961535572226	3.2907129224446234	1.2718586443598945	1.062000728099681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.789727197857873	0.0	2.209943784563209	0.0	0.0	0.0	0.0	0.0	2.999940703706093	0.0	0.0	0.0	3.269536153374333	2.1902215378468455	3.555416620416237	2.1702614943536096	0.0	2.9259740655066016	0.0	1.0501385041765665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.485978358270418	1.7490359547394319	0.8579031321444712	1.761198265676528	0.0	1.251776027279544	0.0	1.3125663065083046	1.9749013533267352	0.0	0.0	0.0	3.6727226274763574	3.64905053926193	3.5355951485623085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.837206125728821	0.0	0.8863249002653883	0.0	0.0	0.0	0.0	0.0	1.0513812065971941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8091036005599723	0.9260298115851472	1.069169740051065	2.1568463227161567	0.0	3.106447154036415	0.0
Socs2	2.816385119831947	1.350866196107467	2.059820443016309	2.983396208010829	3.4359773089272223	1.564381328930645	0.0	0.8785210943592644	0.0	0.0	0.0	0.6953203465174044	3.1777224416406082	2.2700695331826903	0.0	0.98172063064778	2.2918978923036466	3.7904503594924916	0.0	1.634078625141504	3.132337024579461	3.906341179502452	0.8235575133749501	0.0	2.604742359400558	3.0153978039182894	3.5332474215365623	0.0	3.516929391423355	0.0	1.11780468067442	0.0	2.068140195421644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8496822401007533	2.4208540339834816	0.0	3.677742624300675	1.781094051116174	0.0	2.4254366601631148	1.0386581585755037	0.0	0.0	0.0	0.0	0.0	2.410498933502631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.777100739842882	0.0	0.0	0.0	2.931397625082041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14162334477253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4843850531171823	0.0	0.0	0.0	0.0	3.2546353624384032	0.0	0.0	0.0	0.0
Stom	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6953203465174044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.199205225104005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3153480482896462	0.0	0.0	1.1834306443570415	0.0	0.0	0.0	0.0	0.9845831905221459	0.0	3.0140858173687004	0.0	3.3188274590894142	0.0	0.0	0.0	0.0	0.0	0.0	2.982555484055941	0.0	0.0	0.0	0.0	0.0	3.25080940061648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403851489130558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0064569225362594	0.0
Stxbp4	2.4420332099499733	2.8990392254539974	3.358298890767433	3.4459054758548686	2.241533255865964	2.7133360421837733	2.8306347948265076	3.5384705790598217	2.5427086694244307	3.544986571878433	3.5545760586916155	2.5335114355383	2.8991631899392942	2.716051320816171	3.038233576890746	2.4105078493894476	2.9259525808848834	1.3817672790062818	3.683499801826025	2.7466505592860133	2.7606790101679017	2.7518848890194874	2.6607110778066403	2.2850640693102973	3.144960155286761	3.3279046873113405	2.6218453262716035	2.8689454325719947	3.1401862664845903	2.8471214493776755	2.740932948954761	3.1860580132474805	3.532823010300985	3.6656573726055246	3.6193861012034882	2.551796679717204	2.522247405269913	2.6999473897731328	2.733869430361396	2.7493663512242805	2.7177771235268504	2.035733248463318	2.8222145994949024	3.7316880636678507	2.588153220397918	2.5738333159563767	3.3701408745091075	2.6800580259512077	2.651833677429747	2.6303128473107713	2.5318061812258152	2.8276562244143197	2.912075263917308	2.3119262286297673	2.3613974036272447	2.083943861842856	2.946360039294944	2.628563295891451	2.746069733626605	2.783817715083974	2.5868788448678823	2.886495170920742	2.9922477367512075	2.5924739199589455	3.069567646334556	3.550296967864444	3.463032968476172	2.6317832124428873	2.7181292298744872	2.143613157300017	2.782789262902941	2.9624591967203955	3.3832634797720624	2.84122603828545	0.0	3.2054600516911695	3.8437327246380177	3.055306183557437	2.584762850475098	2.770756296431652	2.8792875203344104	3.470165601252673	3.6541523055645744	2.6282864950852267	2.577025384835369	3.604878693051233	3.0632983213580154	1.9126637577512786	2.958623462771901	2.929962396661503	2.4386993735464375	2.3846596989410505	2.3749667104500545	2.798587826672197	2.283611323013465	3.522309275208485	2.3679985169732554	2.6125967438137976	3.5959563088449507	2.7339396539736134	1.8565772666435574	2.58711327829577	3.701253310887627	2.6504531785267873	2.5445950341554924	3.704889175294742	3.098621774634228	2.4082588682943653	2.652425084102398	3.364613605461101	3.182190636251132	3.1124207272991096	2.9254277003839877	1.8478698969092584	3.0329316414877465	2.5942544042871765	3.157384196241934
