Gene	Freq_group	Log2FC
Ian3	1	-4.8
Slamf6	1	-1.9
Tcrb-V13	1	-3.7
Trim25	1	-16.2
Antxr2	3	-1.2708534346333333
Lgals3	1	-1.8
Nov	1	-4.6
Ifi203	1	-1.3
Krt2-19	1	-2.8
2610208E05Rik	1	-2.5
1700020I14Rik	1	-1.8
9530056D24Rik	1	-1.6
2810482I07Rik	1	-1.4
4631422O05Rik	1	-2.1
3110037I16Rik	1	-1.5
2310076G09Rik	1	-2.0
Tomm22	1	-2.6
Ube2v2	1	-2.0
1500015A07Rik	1	-1.8
E130119J07Rik	1	-2.5
Slc16a9	1	-2.3
5730596K20Rik	1	-1.4
Pik3ap1	2	-1.35750236815
5430427O19Rik	2	-1.5791880522000001
Star	1	-1.7
1810057I13Rik	1	-2.0
2410075D05Rik	1	-2.5
6030498E09Rik	1	-2.3
4632409L22Rik	1	-1.8
Zdhhc4	1	-2.4
Tcf7	1	-3.6
Srp68	1	-2.3
Rbms1	1	-2.2
A530016O06Rik	1	-2.0
BC055107	1	-1.4
Ddx52	1	-1.5
Mkl1	2	-1.7023838386
Evl	2	-3.31018318775
Tomm20	1	-2.0
Bcl11b	1	-17.5
A630018P17Rik	1	-1.4
D4Wsu53e	1	-2.1
Pdzk8	1	-1.5
2900086B20Rik	1	-2.1
Gm1958	1	-1.8
Arhgap9	1	-2.2
6030405P05Rik	1	-1.4
9830115L13Rik	1	-1.4
A830039N02Rik	1	-1.8
Neto2	1	-2.0
1700097N02Rik	1	-2.0
E430004N04Rik	1	-1.4
A630077B13Rik	1	-1.7
Icos	1	-23.2
Tnrc9	1	-2.1
A430108E01Rik	1	-1.7
D13Bwg1146e	1	-4.7
5730406M06Rik	1	-1.9
4933431C08Rik	1	-1.7
C1qb	2	-1.547946216
Gm1960	1	-2.4
D2Ertd612e	1	-1.4
9830127L17Rik	1	-2.0
A230058F20Rik	1	-2.0
Zfp608	2	-1.0911969046
Imp2	1	-2.3
A130090K04Rik	1	-2.8
Fgf11	2	-1.2315243337
D630004K10Rik	1	-2.2
Mapk8	1	-1.7
Kcnk12	2	-2.3348049543
Gababrbp	1	-2.1
9330147J08Rik	1	-1.5
1810058I24Rik	1	-1.4
Zfp286	1	-1.9
2410002M20Rik	1	-1.8
Epha7	1	-1.9
Arhgef11	1	-1.3
A730060K18Rik	1	-1.5
LOC105892	1	-3.2
D930014N22Rik	1	-3.4
BB166591	1	-1.7
Elmo1	1	-2.1
Ucp2	2	-1.7959726591
Wdfy3	2	-1.8340572721
187971	1	-2.6
4933409N07Rik	1	-2.3
Hist2h2bb	1	-1.7
AI595338	1	-1.9
Tmc4	1	-2.8
Htf9c	1	-1.9
Ppp2r4	1	-2.5
Hn1	2	-1.3859469095499999
Stx5a	1	-2.4
Adfp	1	-1.9
Kcnab1	1	-1.8
Il7r	1	-14.6
Casp7	1	-1.6
Snapc2	1	-1.8
Dusp22	2	-2.0305579726
Cxcl4	1	-2.3
Vpreb1	1	-6.9
Rgpr	1	-2.0
Tyrobp	2	-1.64703754605
Tex261	1	-2.1
D430025H09Rik	1	-8.2
C630016B22Rik	1	-1.4
Camk1d	3	-2.010904028366667
Cables2	1	-1.5
1110008P08Rik	1	-1.6
Rnf24	1	-1.5
Glipr2	1	-3.0
P2ry10	1	-2.8
2310014F07Rik	1	-5.3
1110025F24Rik	1	-3.4
5730437N04Rik	1	-1.8
3021401C12Rik	1	-2.1
Rep-8	1	-1.4
Nedd10	1	-2.7
C330002I19Rik	1	-2.4
Slitl2	1	-2.0
Scpep1	1	-1.6
A530094C12Rik	1	-3.8
E430016P22Rik	1	-1.5
Itga4	2	-1.19957304355
2810418N01Rik	1	-1.8
1810034M08Rik	1	-7.7
B930054O08	1	-2.2
BC021921	1	-1.7
Cndp2	1	-1.5
Snx2	1	-1.4
Prkcb1	1	-3.1
A930038C07Rik	2	-3.16272606305
9230110I02Rik	1	-1.5
Col1a1	1	-4.4874275863
Ccbe1	2	3.11248040495
Fam169a	2	2.3642036213499997
C4b	2	2.1233354248
Ppp1r15a	1	-2.1194019393
Gprc5c	1	2.7091822523
Gm10800	1	-2.1432372757
Gm16548	1	2.3512786154
Tacr1	1	2.7719986736
Sparc	1	-2.7457988107
Slc4a1	1	-2.2674796442
Ear6	1	-2.2670644643
Aldh3a1	1	3.3616229705
Syt15	1	3.2453005661
Gm16758	1	-2.0551506002
Synm	2	1.8372485411000001
Rbpjl	1	2.904254888
Gipc2	1	3.7089988596
1200009I06Rik	1	2.1601572054
AK031816	1	1.7943012225
Atf3	1	-3.5604176673
Mdga1	1	-1.7109750926
H2-T3	1	2.2343932528
Rcvrn	1	3.6400344184
D14Ertd668e	2	1.57719731605
Spnb1	1	-1.8971330025
Gm5833	1	2.17412489
Epx	1	-1.8452972856
Gm10801	1	-2.0769884076
Ermap	1	-1.6792854147
Shisa7	1	2.2184461625
Ear1	1	-1.9865928305
Synpo2	1	-1.89242814
Prkcz	1	2.9100588513
Apol10b	1	2.6028689602
Prom2	1	1.8018293397
Ear12	1	-1.9447469583
Tmem117	1	2.914837285
Sfrp1	2	1.6410101017
Gm9199	1	1.5987942117
Alox15	1	-2.107959423
Ank1	1	-1.5899339976
Add2	1	-1.7760885448
Hoxb9	1	2.1932413243
Epha2	1	2.0314208513
AI848285	1	-1.6970573343
Rhd	1	-1.7100141104
Hist1h2bg	1	-3.0489816212
Pklr	1	-1.5655614018
Gypa	1	-1.8957833775
Spna1	1	-1.5054622286
Dlk1	1	1.6391013555
Myh14	1	1.8073284258
Bsn	1	-1.4156540101
Sel1l3	1	1.7579885731
Dpy19l2	1	2.4810103624
Gpx8	1	1.9228999061
Zswim5	1	1.5370791617
Sphk1	1	-1.4887859325
Slc38a5	1	-1.6911624574
Myh10	1	-1.2822767681
Kel	1	-1.6485259037
Ntn4	1	1.6484535134
Cldn13	1	-1.667652569
Acpp	2	1.5920679894
Gm10384	1	-1.5206167006
Gm16485	1	1.6870147213
Phactr1	1	1.3152099711
Ubash3a	1	-1.6370708254
Ccdc92	1	1.6957875913
Abcg4	1	-1.9043255386
Zkscan2	1	1.6651366337
Nova1	1	1.7265402571
Siglecg	1	-2.1003646133
Mtap1b	1	1.518976134
5830405N20Rik	1	-1.9845242626
Itga9	1	-1.4280567415
Efemp2	1	2.1786489516
C130026I21Rik	1	2.4683762488
2610034B18Rik	1	1.4307069674
Prg3	1	-1.7657288718
Fads3	2	1.1048906421
Lrrn1	1	1.9300380356
Lpar6	1	1.1808226122
Cd244	1	-1.7451115939
Jakmip1	2	-1.4270730730999999
Vcam1	2	-1.44487695095
Ltbp4	1	1.2081940135
Ptpru	1	1.4469369061
Cxcr1	1	1.5251068295
Rasl11a	1	1.771514362
Darc	1	1.7632671125
Epas1	2	1.54308353535
Rdh10	2	1.1474100644999998
Aldh1a7	1	-1.6244996567
Arhgef26	1	1.3288479212
Spats2	1	1.8000033034
St3gal5	1	-1.3175861896
Nlrc3	1	-1.599046111
Pam	1	1.0658234735
Tmem163	1	1.5361432387
Hist1h2ac	1	-2.2467994811
2310069B03Rik	1	2.8098345418
Exoc3l2	2	1.4066780216499999
Rhag	1	-1.2215637743
Gata1	2	-1.1689733799000002
Cd276	1	1.2080347088
Skap1	1	1.8321684532
Chrna7	1	2.3111555714
Arap3	1	-1.0574326807
C7	1	1.62439173
Fam46a	2	-1.4907341001
4930528F23Rik	1	2.6576703557
AK083197	1	1.2978113838
Plekhg3	1	-1.1447398272
Stag3	1	-1.4126847881
Prcp	2	0.9227287477499999
Dsp	1	1.3705396215
Ncf1	2	-1.1141888451000002
Tmem158	2	1.0156036654
Erp27	1	1.2234424946
Nlrp10	1	-1.4672487508
Spnb4	1	1.2075496271
Cd48	1	-1.3080840997
Siglec5	1	-1.7176419063
Nkg7	1	-1.062001116
Gpx3	1	1.1868853244
Gm13881	1	1.1138837413
Rgs1	1	-0.9628155712
Gkn3	1	1.449249403
Pygm	1	0.9928157215
Rasip1	1	1.1877758691
Bin1	1	-1.125442148
A230065H16Rik	1	2.1229489446
Ptplad2	1	0.9202928442
Sema3f	1	1.2846297947
Dcn	1	-1.7698114126
Clnk	1	-1.3561673496
Gm8909	1	1.4306277647
Npdc1	2	1.00199483655
Atp7b	1	-1.1457532625
Prkd1	2	1.36084621445
Lhfp	1	1.1843518095
Rgn	1	2.0328973727
Elane	1	-1.0342560006
Snx20	1	-1.1108543858
Kif5a	1	1.2493568463
Gm13546	1	1.9008297536
Ccl3	1	-1.6133780465
Cpt1c	1	1.2359326298
H2-Eb2	1	1.6628118341
Hsf4	1	1.7438611277
Slc16a12	1	0.9605948825
Trim10	1	-1.6225640869
Bclp2	1	1.2066189787
Mki67	1	-0.8270488338
Cd5l	1	-1.4149607837
Clec14a	1	1.0128383186
Paqr9	1	-1.3181174814
Lonrf2	1	1.2507229334
Armcx4	2	-0.98640492225
Cnksr1	1	1.9559763155
Mcpt8	1	-1.0814656416
Parvb	1	-1.0321773337
Ttc9	1	2.0263112996
Camsap2	1	-1.0775427156
Emid1	1	-0.9656152171
Slc22a3	2	-1.01407537755
Prss50	1	-1.5793215244
Rhbdl2	1	1.8868386534
Fam105a	2	-1.0317831599
Fbxo2	1	1.6623667627
Sh3bgrl2	1	1.1313741866
Serpinb10-ps	1	1.1001311752
Steap3	1	-0.9187577203
Haao	1	-1.3711114955
Tnfsf10	2	0.8594922154
Clec12a	1	-1.0498850875
Nxnl2	2	1.40720170085
Kcnk6	2	1.0073188513
Cpa3	1	-1.024970567
5730590G19Rik	1	-0.8578649963
Ephx1	2	1.0397460807
2610307P16Rik	1	-1.0905685655
Ipcef1	1	-1.0449369287
Tnip3	1	0.844721716
Lancl3	1	0.9207222615
Adam11	1	-0.8208757719
Acss3	1	1.3961103035
Mrc1	1	-1.0810796808
Sox18	1	0.9981954132
Mns1	1	-0.846880195
Abcb4	1	-0.8388170094
2010107G23Rik	1	1.2002370116
Cxadr	1	1.2333175965
Polq	1	-0.8141664905
Kcna3	1	-0.8808238208
AK037070	1	1.4195355418
Slc27a6	1	0.821085415
Cenpe	1	-0.7660789116
Smagp	1	0.9808685765
Mcm10	1	-0.8026681364
Eps8l2	1	0.923353091
B3gnt3	1	1.0206579837
Lat2	1	-0.9573832826
Fzd1	1	1.1508237208
Hmox1	1	-0.895159172
Slc35d3	1	-1.0600121879
Procr	1	0.8098871527
Rps6ka6	1	0.8837204935
Cybb	1	-0.987678979
AK080222	1	1.4061786642
Cytip	2	0.8032173874499999
Serpinb6a	2	0.91170903125
Sh2d5	2	-0.86674739275
Obfc2a	2	0.9246160114499999
0610007N19Rik	1	1.3487721471
F2rl2	1	-0.9881727906
Snrpn	1	1.0723444626
Ly6a	1	0.7731935768
Ttc23	1	1.0016573045
Gm973	1	-1.0144826718
Meis3	1	1.0488428857
Slc6a17	1	1.1519265361
Mybl2	1	-0.8094738452
Myof	2	0.9751979009
Gm16897	1	-1.0234336837
Ror2	1	1.0370100102
Bcam	1	0.8824043611
Kcnip3	1	0.8535537283
Ccr3	1	-1.3666565648
Kif14	1	-0.7754674408
Tfrc	1	-0.7613417843
Mtus1	1	-0.9501514264
Celf5	1	1.1601072978
Ms4a3	1	-1.0041293002
Epb4.2	1	-1.0915646462
Ccnd1	1	0.7650441516
Ccdc88c	1	-0.7208566873
AK137397	1	1.1228368366
Smpdl3b	1	1.2979811808
Exph5	1	0.9451536148
Prnp	2	0.866482
Kif17	1	-0.9287822202
Adcy3	1	-1.0056434853
B4galnt4	1	0.8330381874
Rbpms2	2	0.88378946535
Clec11a	1	0.9466041016
Heatr7b1	1	-0.8732722572
Padi2	1	-0.981963002
Aph1b	1	0.8045413698
Fam108b	1	0.7581308839
B3gnt8	1	0.8691403234
Tbxa2r	1	0.8074783981
Hdc	1	-1.0960928617
Fkbp10	1	0.9480177879
C1qa	1	-1.167326084
Atp8b4	1	-0.9015597341
Slc16a5	1	1.1438872858
Alox12	1	1.133790053
Zfp831	1	-0.7503425849
Aspm	1	-0.7271345496
Susd3	1	0.8331088096
Gstm7	1	0.8429714128
Ak1	2	0.8165226823
Mycn	1	0.7626615287
Mboat2	1	0.764990732
Atp8b5	1	-1.0509686462
Cldn12	1	0.7538745195
Panx2	1	0.9010249562
Dlgap5	1	-0.7222368888
AK083203	1	0.8300305151
Frat2	1	-0.8034272097
Itga2	1	-0.9356408251
Ndrg2	1	0.7736955056
Extl1	1	1.0711874907
Jag1	2	1.29528096695
Cdr2l	1	1.1369269906
Cd180	1	-0.8569879847
Il17rc	1	1.0370016214
Golm1	1	-0.7624693853
Fcna	1	-1.1657869642
Gpr124	1	-1.038147865
Zfhx3	1	-0.7394911819
Igfbp5	1	-0.7965153434
Ppm1e	1	0.8773543772
Enkur	1	1.1431080329
Kif15	1	-0.700851743
Apol7e	1	0.8142210606
Foxm1	1	-0.6953648519
Gm13212	1	0.7640920072
Kifc5b	1	-0.8150651513
Sorl1	1	-0.8394233605
Gm16285	1	2.966097658
Ibsp	1	-1.3408207087
Fam84b	1	0.7241579631
Neu3	1	0.72857836
Fam189a2	1	1.5154374774
Tmem176a	1	0.6896219325
Psd	1	0.9263070453
Ccne1	1	-0.8207238618
Camkk1	2	0.8340066975
Igsf6	1	-0.9593437815
Slc17a7	1	1.1671469277
Fbxo27	1	1.3940586085
Gapt	1	-1.2024835389
Cd302	2	0.9077302443999999
St3gal6	2	0.91650950825
Farp1	1	1.1836248694
1110017F19Rik	1	0.7878867148
Kif11	1	-0.6769931191
Tbc1d8	2	0.95693889375
Rap1gap2	1	0.8205943646
Fcgr2b	1	-1.1148234111
Kif20b	1	-0.6656534283
Fam59a	1	-1.0087196479
Emilin2	1	-0.7853733194
Mapk11	1	1.0385819526
Ckap2l	1	-0.680655397
Prss16	1	1.4543583988
Mid2	1	0.7832435261
Casc5	2	-1.15381521825
Bex6	1	-1.0184413308
Tnf	1	-1.3817317714
Sbf2	2	0.8366784725
BC055004	1	0.8356394889
Lpcat2	1	-1.0834508792
Tmem86b	1	-0.8631913475
Dcaf12l1	1	0.7244504033
Neil2	1	0.8384827635
Pif1	1	-0.7482633878
Pkp2	2	1.21663155585
Clec2g	1	2.1344226685
Kif24	1	-0.7287511711
Atp1a3	1	-1.0153472024
Top2a	1	-0.6594886921
Lgr5	1	1.0666085251
Atp9a	1	0.8443044396
Lama4	1	0.9415363077
Skint3	1	-0.9546842835
AA986860	1	0.9698578672
Pcdhb17	1	1.028631022
Pdp1	1	0.7003691931
Spns3	1	-0.7801770888
Paqr7	1	0.6719505761
Eda2r	1	0.8631775376
Pkmyt1	1	-0.6833733883
4930515G01Rik	1	-1.0775665499
Tspan12	1	1.1478137403
Dot1l	1	-0.6416073299
BC024571	1	0.6780862462
Runx3	1	-0.6642861368
Cpm	1	0.9342198763
Espl1	2	-0.9065258140500001
Il18bp	1	0.7734734617
Itgal	1	-0.7722864507
Cdr2	1	-1.0282005082
Foxd2	1	0.7471645132
Endod1	1	-0.746748389
C1qc	1	-1.1238533021
Cd200r4	1	1.1957796676
Ston2	1	0.751109606
Cenpf	1	-0.612690437
Emr1	1	-1.0373561122
2410017I17Rik	1	1.1562521743
Neil3	1	-0.6669421067
Nckap1	2	0.9107931966
Homer1	2	0.80392693255
Wfdc2	1	0.8261281529
Cep110	2	-0.76329046195
Slc9a5	1	-0.8423905119
Armc2	1	0.9987291779
BC058988	1	0.7447555912
Gm15915	1	-1.0690937836
2610305D13Rik	2	0.8414503063500001
Tnfsf4	1	0.8289029071
Atad5	1	-0.6373378428
Sorbs2	1	0.7577160498
Tjp1	1	-0.6923903117
Trove2	1	0.6437475461
Chtf18	1	-0.7028174686
Slc30a4	1	0.6346381971
Elmo3	1	0.7475403159
Tinagl1	1	0.6914066499
Cadm3	1	1.145418696
Gm5057.2	1	-0.7244614672
Mapk8ip1	1	0.8632427125
Epdr1	2	1.137935782
Cbr3	2	0.8485802071
Chaf1a	1	-0.6334130894
Plxnb1	1	0.9090116053
Rgs10	1	-0.8143130857
Crb3	1	1.1177991826
Kif21b	1	-0.6276345176
Zmynd15	1	1.0703482439
Rnf208	1	0.8319897975
Ankle1	1	-0.6516788519
Dock8	1	-0.6191665294
Glul	1	0.6154258305
Cebpe	1	-1.3563215041
Tmem38b	1	0.6719275002
E130306D19Rik	1	-0.6941918057
Incenp	1	-0.605759065
Baz1a	1	-0.62472846
Col11a2	1	-0.7343739734
Gm6634	1	0.8540860012
Butr1	1	-1.7776567669
Zc3h12a	1	-0.656195075
Rad51ap1	2	-0.8188036995000001
Shisa9	1	0.9193151207
Stil	1	-0.6353633675
Clspn	1	-0.6199510106
Irgm2	1	0.6181599804
Arhgap33	1	-0.619894072
Ccdc160	1	1.5417939744
Batf2	1	0.7851993192
Kntc1	2	-0.8158193326500001
Mansc1	1	0.6317677461
Epha1	1	0.839223998
Npnt	1	1.0240854186
4930506M07Rik	2	0.84604012155
Cep152	1	-0.6183697624
Tet3	1	-0.5802804604
Tgfb3	1	0.7991026132
Plscr4	1	0.6266491152
Dusp2	1	-0.6694913045
Ezh1	2	0.80198080645
Kif4	1	-0.6000027058
Ifitm3	1	0.5948575898
Fam63a	2	0.71752789025
Mmrn1	2	0.71956538405
Wdr62	1	-0.6637079841
Pkia	1	0.6291356761
Aldh5a1	2	0.9844651902499999
F5	1	-0.680044122
Snhg5	1	-0.6060549576
Dr1	1	0.5912991181
Cdca2	2	-0.87186328475
Fgf3	1	-0.7357909742
2310030G06Rik	1	1.6781121572
Kbtbd11	1	0.6282314484
Pdzk1ip1	1	0.6117797928
Macf1	1	-0.5568900857
4930534B04Rik	1	-0.5970137848
Kif18b	1	-0.6227458422
Cfp	2	-0.8191972057000001
Dnmt1	1	-0.5653997384
2700081O15Rik	1	-0.626133324
Gprin2	2	1.30815254425
Arhgap11a	1	-0.6039405801
Spp1	1	-0.8261941329
Csrp2	1	0.7011708884
Cchcr1	1	-0.6143222775
Brca1	1	-0.6040848404
Pak6	2	0.91284400795
Hoxb7	1	1.3172238811
D17H6S56E-3	1	0.9290965338
AI504432	1	-0.6230484455
H2-Ob	1	-0.6962481461
Gm15663	1	1.0285591786
Cnnm1	1	0.9458232431
Rab6b	1	0.6417622046
Gstm6	1	1.4244421409
Plekhb1	1	1.1815201535
Dll4	1	0.8672825963
Lrp3	1	1.1596561282
Tmem221	1	1.0684077857
Apc2	1	0.7061853482
C630004H02Rik	1	0.6221802944
Fam115c	1	0.7964126843
Gramd1b	1	-0.6229486554
Cftr	1	0.9237528801
Hoxb5	2	0.78416590995
Gchfr	1	0.8774949263
Tmem56	2	1.6204108657
Fam65c	1	0.8832180995
Sacs	1	-0.6928693505
Fancd2	1	-0.6089782238
Sh2b2	1	-0.7756546728
Trio	1	-0.5599739418
Cdca8	2	-0.87728487375
Brca2	1	-0.5641199186
Mex3b	1	-0.7965700966
A430078G23Rik	1	-0.5899329669
Sh2d4a	1	-0.816894909
1700003E16Rik	1	1.0104928531
Depdc1b	1	-0.6674619162
Gstt1	1	0.6468584883
Ube2c	1	-0.6133366767
Lypd6b	1	-1.1474368038
Cd163	1	-0.6865450965
BC030867	1	-0.6736551736
Rbm44	1	-1.0320154717
Pcnt	1	-0.5367284876
Ankrd26	1	-0.578702053
Tmem50b	1	0.6227975922
Rbfox2	1	0.6309221256
Filip1l	1	-0.8289737977
Bex1	1	0.6357216786
Stxbp4	2	0.82711477435
Cst7	1	-0.9095226763
Pdgfc	1	-0.8741322544
Arhgef18	1	-0.5503924417
Gpr97	1	-0.5757074046
Adamtsl5	1	0.6944896106
Taok3	1	-0.5630126061
Cdkn1c	1	0.6020951874
Hpn	1	-0.7989187392
S1pr1	1	0.5932274501
Creb3l1	1	0.9536968146
Anln	1	-0.5807993846
Ncapd2	1	-0.5647550299
Plk1	1	-0.602927324
Rarg	1	0.590090777
Gpc2	1	-0.642597552
Car5b	1	0.7726375878
Mylk3	1	-0.8782605059
Nkpd1	1	1.1921422093
Olfr248	1	-1.8389481114
4833442J19Rik	2	0.75553307835
Efcab4a	1	0.6561718208
Iqgap3	1	-0.5695064276
Prelp	1	0.8768735592
C530008M17Rik	2	0.8689372957000001
Fsbp	1	-0.6020812836
Emp1	1	-1.0439896305
Specc1	1	-0.5907582746
Pabpc4l	1	0.6238300852
Kif20a	1	-0.5646739375
Lbh	1	0.5548833334
Ctsl	1	0.5789340168
Fanca	1	-0.5594521634
Foxn3	1	-0.5705701542
Xlr3a	1	1.270998704
Dbndd2	1	0.7625386944
Cdk6	1	-0.5661812193
Mx1	1	-0.8421501054
Tonsl	1	-0.5402587768
Sec24d	1	-0.6131975244
BC022687	1	0.9046589178
Dok3	1	-0.6691979062
Krt8	1	0.9246397707
Abcc3	1	0.7058552785
Hmgb2	1	-0.5652617162
Car11	1	0.9377462289
Rprm	1	0.9557500314
Exo1	1	-0.5603645902
Ggt1	1	1.0521476761
Dok6	1	0.9388464209
Slc35f2	1	0.5809243205
Tiam2	1	-0.7132548625
Spats2l	1	0.9740131536
Pdgfd	2	0.8733518329500001
Rnf39	1	1.32769128
Slfn2	1	0.5295369925
Xylt1	1	-0.6377538554
Rnf150	1	0.5731265506
Uchl1	1	0.8304766492
Prc1	1	-0.5478599927
Tmtc2	2	0.8390206464000001
Ccdc99	1	-0.5996473269
Slc25a21	1	-0.8407113871
Alpk3	1	-0.6081066451
Pde6h	1	0.9329472204
Dcbld1	1	0.8430694816
Ptafr	1	0.6568948004
Actr3b	1	0.997379146
abParts	1	-1.0365187948
Zfp53	1	0.6358624019
Nacc2	1	0.6007441094
Alms1	1	-0.5485996845
Gm11818	1	0.6472048989
Dclk2	1	-0.5887020854
Frmd7	1	0.5739765452
Lag3	1	0.5869995184
Slx4	1	-0.5392590086
Lhfpl2	2	-0.70246203215
Syt9	1	0.8814389236
Rundc3a	1	0.6901521997
B9d1	1	0.9362920068
1100001G20Rik	1	-1.4944658174
Chac2	1	0.7197963133
Sntb2	1	-0.819355489
Mast2	1	-0.5294849458
Rtkn2	1	-0.7741315302
Trpc6	1	0.5473978516
Smc2	1	-0.521123278
AK046351	1	1.0115386734
Phldb3	1	-0.5940025729
Pdgfb	1	0.6486446327
Zcchc14	1	0.6763147893
Pou2f2	1	-0.5929053221
Mll2	1	-0.4948107673
Epb4.1l5	1	0.5900771971
2400009B08Rik	1	1.1207739782
Sgk1	2	1.0222156108
Caps2	2	2.0770588229499998
Mis18bp1	1	-0.5434207455
Cebpa	1	-0.7538489514
E2f2	1	-0.5959235759
Fam78a	1	-0.5660200265
Cdca3	1	-0.5725971119
C1rl	1	0.5885649418
Lmo1	1	0.7752697108
9230110C19Rik	1	0.7536320126
Ppap2c	1	0.5590265393
Clip3	1	0.5784523
Lrp4	1	-0.6262291933
Ccdc125	1	-0.5691460154
S100a4	1	0.5426890309
Gramd1a	1	-0.4932233328
B4galt4	1	0.5554131063
Mical3	1	-0.5081795045
Cenpn	2	-0.73788591665
Fancm	1	-0.5397892181
Rgmb	1	0.6682570696
Tnfaip8l2	1	-0.7748176408
Olfr56	1	0.5096309822
Ndc80	1	-0.5634550908
BC067074	1	0.6627087605
Card9	1	-1.0256212857
Tm6sf1	2	-0.8443896572
Alox5	1	-0.7432758843
Sh3kbp1	1	-0.5368966272
Bub1b	1	-0.5257306318
Fam64a	1	-0.5509626919
Pfkp	1	0.5459302423
Tmem150b	1	-0.9863170995
Dusp5	1	-0.7217237687
Lrdd	1	-0.5296360026
Serpinb8	1	0.5954338169
D18Ertd653e	1	-1.0010654605
Reep2	1	0.6020280438
Coro2a	1	-0.522187785
H2-T22	1	0.5131876992
Gm10286	1	0.8500119252
Dync2li1	1	0.581875895
Bub1	1	-0.5419815565
Ncapg2	1	-0.5244403709
Sgol1	2	-0.7906474168500001
4831426I19Rik	1	-0.483560082
Gm1337	1	0.5774959353
Arhgap19	1	-0.5439321374
Slc12a4	1	-0.6479500217
Eme1	1	-0.5686025277
Icosl	1	-0.6862694758
Cntln	1	-0.4985210717
Birc5	1	-0.5405702756
Eid2	1	0.618384868
Prr11	1	-0.5569904427
Bahcc1	1	-0.4671191178
Inpp5b	1	-0.523317829
Tspan13	1	0.4908771176
Mtss1l	1	0.5713298348
Gm12185	1	0.5273365257
Tet1	1	-0.492718227
Sgol2	1	-0.5457408536
Slc16a10	1	-0.5697564043
Ugt1a1	1	-0.6302797299
Vegfa	1	-0.5584972141
Mfsd1	1	0.5014324149
Pde2a	1	0.5375629584
Evpl	1	0.8352484679
Me1	1	0.6578554445
Zwilch	1	-0.5226561273
4933403G14Rik	1	-0.7637037968
Ptges	1	0.6550990307
AK145489	1	-0.559548911
Irf2bp2	1	-0.5143748723
Fam131a	1	0.6090824534
Spo11	1	0.6690170341
Zfand5	1	0.5066282853
Relt	1	-0.5551538811
Hck	1	-0.9224885162
Wtip	1	0.7322810518
Esco2	1	-0.5437187182
Tmem200b	1	1.4464140966
Troap	1	-0.549970123
Haus5	1	-0.4732139223
Ncaph	1	-0.5193761915
Ptpre	1	-0.501936669
Zfp609	1	-0.4947401671
Thy1	1	-0.6720049831
Dennd2a	1	0.6456921649
Uba7	1	0.5469168495
Smc4	1	-0.475149182
EF437368	1	0.5837897902
Glt8d2	1	0.8313664495
AK141672	1	0.618786787
Syngr1	1	0.5978639636
Hoxb2	1	0.6175778307
Baz2b	1	-0.4714736446
Cldn10	1	1.013189721
Jazf1	1	0.6947874182
Bex4	1	0.5289047544
Tbc1d30	1	0.6572123166
Mthfd2	2	-0.6975422104
Lmnb1	1	-0.4992754984
Ccl5	1	-1.3266320841
Sesn1	1	0.4963452829
Gnb5	1	0.5709152606
Maml3	1	-0.5257872598
Gyltl1b	1	0.5877564294
1700029J07Rik	1	0.6647828269
Gm4951	1	0.5309716837
9330182L06Rik	1	0.6054907283
Acer2	1	0.5719361715
D630039A03Rik	1	0.5021957346
Crocc	1	-0.4993947671
Pacsin3	1	1.0401014215
Gm15441	1	0.4771597469
Slc44a1	1	0.5107544049
Porcn	1	0.6925483086
Pask	1	-0.5455063801
Faah	1	-0.595777294
Parp8	1	-0.5109619969
Tmem59l	1	1.2371228751
Impdh1	1	-0.5092762391
Cdca5	2	-0.7741598342
Basp1	1	0.568627978
Tmem150a	1	0.6414490599
Bdp1	1	-0.4751547792
4930422G04Rik	1	-0.4957555825
Aurka	1	-0.5531211603
Il6ra	1	-0.5629154315
Plk4	2	-0.7782654437500001
Snx29	1	-0.5330410735
Gm15675	1	0.6186193697
Pard6b	1	0.5973486807
Aurkb	1	-0.5118176703
9030617O03Rik	1	0.6345350109
Setd8	1	-0.4928948529
Zfp704	1	-0.4773048348
Fam38a	1	-0.485452175
Smoc1	1	0.6817154977
Fads6	1	1.1677957736
Syne1.1	1	-0.4574025211
Trem3	1	-1.0854377591
Palm	1	-0.5812754299
Atad2	1	-0.4745606067
Tmem38a	1	0.58894868
E330016A19Rik	2	-0.6205489363000001
Psrc1	1	-0.5213786166
Helq	1	-0.5280906147
Lrig1	1	0.6990671421
Arhgef16	1	0.7873853878
Smtnl1	1	0.6640201707
Igtp	1	0.4780676041
Zfp710	1	-0.4802518298
Rec8	1	0.5565943946
Osm	1	-0.5846706784
Gen1	1	-0.5688592125
Gtse1	1	-0.5274809843
Cttnbp2nl	2	0.9775715057
Bard1	1	-0.5048058696
Clec4d	1	-1.045626671
Lrrc66	1	-0.6974479222
Cep72	1	-0.5812652267
Map2k6	1	-0.5854207057
Ncapg	2	-0.9111344351999999
Fam193b	1	-0.4315368921
Fam101b	1	-0.6714152213
Fam117a	1	-0.5059500854
Gas5	1	-0.4763147128
Pik3r5	1	-0.5887687287
Cacna1d	1	0.5990420526
Cxcr2	1	-0.977873333
Pvrl3	1	0.7733900792
Art2b	1	0.9051636656
Baiap2l1	1	0.937709871
Crebl2	1	0.5091754312
Gipc3	1	0.7461235718
